city,month,last_available_deaths
Nova Brasilândia D'Oeste,2021-08-01,1011
Nova Brasilândia D'Oeste,2021-09-01,1020
Nova Brasilândia D'Oeste,2021-10-01,1054
Nova Brasilândia D'Oeste,2021-11-01,1020
Nova Brasilândia D'Oeste,2021-12-01,1054
Nova Brasilândia D'Oeste,2022-01-01,1054
Nova Brasilândia D'Oeste,2022-02-01,952
Nova Brasilândia D'Oeste,2022-03-01,918
Nova Bréscia,2021-02-01,16
Nova Bréscia,2021-03-01,132
Nova Bréscia,2021-04-01,259
Nova Bréscia,2021-05-01,328
Nova Bréscia,2021-06-01,330
Nova Bréscia,2021-07-01,341
Nova Bréscia,2021-08-01,341
Nova Bréscia,2021-09-01,330
Nova Bréscia,2021-10-01,341
Nova Bréscia,2021-11-01,357
Nova Bréscia,2021-12-01,388
Nova Bréscia,2022-01-01,403
Nova Bréscia,2022-02-01,405
Nova Bréscia,2022-03-01,432
Nova Campina,2020-09-01,29
Nova Campina,2020-10-01,52
Nova Campina,2020-11-01,116
Nova Campina,2020-12-01,125
Nova Campina,2021-01-01,174
Nova Campina,2021-02-01,168
Nova Campina,2021-03-01,240
Nova Campina,2021-04-01,343
Nova Campina,2021-05-01,496
Nova Campina,2021-06-01,625
Nova Campina,2021-07-01,911
Nova Campina,2021-08-01,1048
Nova Campina,2021-09-01,1134
Nova Campina,2021-10-01,1302
Nova Campina,2021-11-01,1260
Nova Campina,2021-12-01,1354
Nova Campina,2022-01-01,1364
Nova Campina,2022-02-01,1232
Nova Campina,2022-03-01,1188
Nova Canaã,2020-08-01,27
Nova Canaã,2020-09-01,30
Nova Canaã,2020-10-01,40
Nova Canaã,2020-11-01,60
Nova Canaã,2020-12-01,67
Nova Canaã,2021-01-01,133
Nova Canaã,2021-02-01,183
Nova Canaã,2021-03-01,292
Nova Canaã,2021-04-01,368
Nova Canaã,2021-05-01,484
Nova Canaã,2021-06-01,558
Nova Canaã,2021-07-01,664
Nova Canaã,2021-08-01,682
Nova Canaã,2021-09-01,660
Nova Canaã,2021-10-01,682
Nova Canaã,2021-11-01,660
Nova Canaã,2021-12-01,682
Nova Canaã,2022-01-01,682
Nova Canaã,2022-02-01,616
Nova Canaã,2022-03-01,594
Nova Canaã Paulista,2020-09-01,27
Nova Canaã Paulista,2020-10-01,62
Nova Canaã Paulista,2020-11-01,60
Nova Canaã Paulista,2020-12-01,62
Nova Canaã Paulista,2021-01-01,81
Nova Canaã Paulista,2021-02-01,84
Nova Canaã Paulista,2021-03-01,93
Nova Canaã Paulista,2021-04-01,90
Nova Canaã Paulista,2021-05-01,117
Nova Canaã Paulista,2021-06-01,120
Nova Canaã Paulista,2021-07-01,141
Nova Canaã Paulista,2021-08-01,160
Nova Canaã Paulista,2021-09-01,180
Nova Canaã Paulista,2021-10-01,186
Nova Canaã Paulista,2021-11-01,180
Nova Canaã Paulista,2021-12-01,186
Nova Canaã Paulista,2022-01-01,186
Nova Canaã Paulista,2022-02-01,168
Nova Canaã Paulista,2022-03-01,162
Nova Canaã do Norte,2020-07-01,1
Nova Canaã do Norte,2020-08-01,60
Nova Canaã do Norte,2020-09-01,60
Nova Canaã do Norte,2020-10-01,62
Nova Canaã do Norte,2020-11-01,115
Nova Canaã do Norte,2020-12-01,217
Nova Canaã do Norte,2021-01-01,248
Nova Canaã do Norte,2021-02-01,290
Nova Canaã do Norte,2021-03-01,362
Nova Canaã do Norte,2021-04-01,516
Nova Canaã do Norte,2021-05-01,708
Nova Canaã do Norte,2021-06-01,779
Nova Canaã do Norte,2021-07-01,908
Nova Canaã do Norte,2021-08-01,970
Nova Canaã do Norte,2021-09-01,960
Nova Canaã do Norte,2021-10-01,992
Nova Canaã do Norte,2021-11-01,960
Nova Canaã do Norte,2021-12-01,992
Nova Canaã do Norte,2022-01-01,992
Nova Canaã do Norte,2022-02-01,901
Nova Canaã do Norte,2022-03-01,977
Nova Candelária,2021-03-01,45
Nova Candelária,2021-04-01,120
Nova Candelária,2021-05-01,124
Nova Candelária,2021-06-01,129
Nova Candelária,2021-07-01,155
Nova Candelária,2021-08-01,155
Nova Candelária,2021-09-01,150
Nova Candelária,2021-10-01,155
Nova Candelária,2021-11-01,150
Nova Candelária,2021-12-01,155
Nova Candelária,2022-01-01,155
Nova Candelária,2022-02-01,140
Nova Candelária,2022-03-01,135
Nova Cantu,2020-09-01,9
Nova Cantu,2020-10-01,31
Nova Cantu,2020-11-01,30
Nova Cantu,2020-12-01,41
Nova Cantu,2021-01-01,62
Nova Cantu,2021-02-01,56
Nova Cantu,2021-03-01,84
Nova Cantu,2021-04-01,112
Nova Cantu,2021-05-01,139
Nova Cantu,2021-06-01,322
Nova Cantu,2021-07-01,538
Nova Cantu,2021-08-01,620
Nova Cantu,2021-09-01,600
Nova Cantu,2021-10-01,620
Nova Cantu,2021-11-01,600
Nova Cantu,2021-12-01,620
Nova Cantu,2022-01-01,620
Nova Cantu,2022-02-01,560
Nova Cantu,2022-03-01,540
Nova Castilho,2020-06-01,25
Nova Castilho,2020-07-01,41
Nova Castilho,2020-08-01,62
Nova Castilho,2020-09-01,60
Nova Castilho,2020-10-01,62
Nova Castilho,2020-11-01,60
Nova Castilho,2020-12-01,62
Nova Castilho,2021-01-01,62
Nova Castilho,2021-02-01,56
Nova Castilho,2021-03-01,62
Nova Castilho,2021-04-01,73
Nova Castilho,2021-05-01,93
Nova Castilho,2021-06-01,90
Nova Castilho,2021-07-01,93
Nova Castilho,2021-08-01,93
Nova Castilho,2021-09-01,90
Nova Castilho,2021-10-01,93
Nova Castilho,2021-11-01,90
Nova Castilho,2021-12-01,93
Nova Castilho,2022-01-01,93
Nova Castilho,2022-02-01,84
Nova Castilho,2022-03-01,81
Nova Colinas,2021-02-01,34
Nova Colinas,2021-03-01,139
Nova Colinas,2021-04-01,150
Nova Colinas,2021-05-01,155
Nova Colinas,2021-06-01,150
Nova Colinas,2021-07-01,155
Nova Colinas,2021-08-01,155
Nova Colinas,2021-09-01,150
Nova Colinas,2021-10-01,155
Nova Colinas,2021-11-01,150
Nova Colinas,2021-12-01,155
Nova Colinas,2022-01-01,155
Nova Colinas,2022-02-01,140
Nova Colinas,2022-03-01,135
Nova Crixás,2020-07-01,16
Nova Crixás,2020-08-01,65
Nova Crixás,2020-09-01,131
Nova Crixás,2020-10-01,192
Nova Crixás,2020-11-01,210
Nova Crixás,2020-12-01,217
Nova Crixás,2021-01-01,228
Nova Crixás,2021-02-01,230
Nova Crixás,2021-03-01,301
Nova Crixás,2021-04-01,336
Nova Crixás,2021-05-01,380
Nova Crixás,2021-06-01,478
Nova Crixás,2021-07-01,685
Nova Crixás,2021-08-01,714
Nova Crixás,2021-09-01,748
Nova Crixás,2021-10-01,775
Nova Crixás,2021-11-01,750
Nova Crixás,2021-12-01,775
Nova Crixás,2022-01-01,775
Nova Crixás,2022-02-01,700
Nova Crixás,2022-03-01,675
Nova Cruz,2020-05-01,6
Nova Cruz,2020-06-01,195
Nova Cruz,2020-07-01,524
Nova Cruz,2020-08-01,618
Nova Cruz,2020-09-01,726
Nova Cruz,2020-10-01,741
Nova Cruz,2020-11-01,694
Nova Cruz,2020-12-01,771
Nova Cruz,2021-01-01,758
Nova Cruz,2021-02-01,730
Nova Cruz,2021-03-01,934
Nova Cruz,2021-04-01,1140
Nova Cruz,2021-05-01,1399
Nova Cruz,2021-06-01,1590
Nova Cruz,2021-07-01,1728
Nova Cruz,2021-08-01,1767
Nova Cruz,2021-09-01,1725
Nova Cruz,2021-10-01,1804
Nova Cruz,2021-11-01,1770
Nova Cruz,2021-12-01,1829
Nova Cruz,2022-01-01,1835
Nova Cruz,2022-02-01,1839
Nova Cruz,2022-03-01,1809
Nova Era,2020-08-01,26
Nova Era,2020-09-01,43
Nova Era,2020-10-01,108
Nova Era,2020-11-01,120
Nova Era,2020-12-01,177
Nova Era,2021-01-01,363
Nova Era,2021-02-01,431
Nova Era,2021-03-01,601
Nova Era,2021-04-01,786
Nova Era,2021-05-01,1185
Nova Era,2021-06-01,1264
Nova Era,2021-07-01,1333
Nova Era,2021-08-01,1333
Nova Era,2021-09-01,1542
Nova Era,2021-10-01,1612
Nova Era,2021-11-01,1560
Nova Era,2021-12-01,1612
Nova Era,2022-01-01,1612
Nova Era,2022-02-01,1456
Nova Era,2022-03-01,1404
Nova Erechim,2020-08-01,10
Nova Erechim,2020-09-01,87
Nova Erechim,2020-10-01,93
Nova Erechim,2020-11-01,90
Nova Erechim,2020-12-01,93
Nova Erechim,2021-01-01,113
Nova Erechim,2021-02-01,161
Nova Erechim,2021-03-01,212
Nova Erechim,2021-04-01,240
Nova Erechim,2021-05-01,248
Nova Erechim,2021-06-01,263
Nova Erechim,2021-07-01,279
Nova Erechim,2021-08-01,279
Nova Erechim,2021-09-01,291
Nova Erechim,2021-10-01,310
Nova Erechim,2021-11-01,300
Nova Erechim,2021-12-01,310
Nova Erechim,2022-01-01,310
Nova Erechim,2022-02-01,295
Nova Erechim,2022-03-01,297
Nova Esperança,2020-07-01,8
Nova Esperança,2020-08-01,80
Nova Esperança,2020-09-01,193
Nova Esperança,2020-10-01,243
Nova Esperança,2020-11-01,258
Nova Esperança,2020-12-01,368
Nova Esperança,2021-01-01,589
Nova Esperança,2021-02-01,684
Nova Esperança,2021-03-01,925
Nova Esperança,2021-04-01,1308
Nova Esperança,2021-05-01,1623
Nova Esperança,2021-06-01,1800
Nova Esperança,2021-07-01,2341
Nova Esperança,2021-08-01,2513
Nova Esperança,2021-09-01,2487
Nova Esperança,2021-10-01,2617
Nova Esperança,2021-11-01,2550
Nova Esperança,2021-12-01,2635
Nova Esperança,2022-01-01,2635
Nova Esperança,2022-02-01,2380
Nova Esperança,2022-03-01,2295
Nova Esperança do Piriá,2020-05-01,58
Nova Esperança do Piriá,2020-06-01,171
Nova Esperança do Piriá,2020-07-01,186
Nova Esperança do Piriá,2020-08-01,186
Nova Esperança do Piriá,2020-09-01,180
Nova Esperança do Piriá,2020-10-01,186
Nova Esperança do Piriá,2020-11-01,180
Nova Esperança do Piriá,2020-12-01,186
Nova Esperança do Piriá,2021-01-01,186
Nova Esperança do Piriá,2021-02-01,168
Nova Esperança do Piriá,2021-03-01,186
Nova Esperança do Piriá,2021-04-01,210
Nova Esperança do Piriá,2021-05-01,248
Nova Esperança do Piriá,2021-06-01,240
Nova Esperança do Piriá,2021-07-01,275
Nova Esperança do Piriá,2021-08-01,279
Nova Esperança do Piriá,2021-09-01,270
Nova Esperança do Piriá,2021-10-01,279
Nova Esperança do Piriá,2021-11-01,270
Nova Esperança do Piriá,2021-12-01,279
Nova Esperança do Piriá,2022-01-01,279
Nova Esperança do Piriá,2022-02-01,252
Nova Esperança do Piriá,2022-03-01,243
Nova Esperança do Sudoeste,2020-09-01,24
Nova Esperança do Sudoeste,2020-10-01,31
Nova Esperança do Sudoeste,2020-11-01,30
Nova Esperança do Sudoeste,2020-12-01,31
Nova Esperança do Sudoeste,2021-01-01,31
Nova Esperança do Sudoeste,2021-02-01,28
Nova Esperança do Sudoeste,2021-03-01,141
Nova Esperança do Sudoeste,2021-04-01,220
Nova Esperança do Sudoeste,2021-05-01,297
Nova Esperança do Sudoeste,2021-06-01,313
Nova Esperança do Sudoeste,2021-07-01,341
Nova Esperança do Sudoeste,2021-08-01,341
Nova Esperança do Sudoeste,2021-09-01,330
Nova Esperança do Sudoeste,2021-10-01,341
Nova Esperança do Sudoeste,2021-11-01,330
Nova Esperança do Sudoeste,2021-12-01,341
Nova Esperança do Sudoeste,2022-01-01,341
Nova Esperança do Sudoeste,2022-02-01,308
Nova Esperança do Sudoeste,2022-03-01,297
Nova Esperança do Sul,2020-09-01,22
Nova Esperança do Sul,2020-10-01,31
Nova Esperança do Sul,2020-11-01,30
Nova Esperança do Sul,2020-12-01,31
Nova Esperança do Sul,2021-01-01,52
Nova Esperança do Sul,2021-02-01,84
Nova Esperança do Sul,2021-03-01,93
Nova Esperança do Sul,2021-04-01,123
Nova Esperança do Sul,2021-05-01,189
Nova Esperança do Sul,2021-06-01,285
Nova Esperança do Sul,2021-07-01,310
Nova Esperança do Sul,2021-08-01,310
Nova Esperança do Sul,2021-09-01,300
Nova Esperança do Sul,2021-10-01,310
Nova Esperança do Sul,2021-11-01,300
Nova Esperança do Sul,2021-12-01,310
Nova Esperança do Sul,2022-01-01,310
Nova Esperança do Sul,2022-02-01,296
Nova Esperança do Sul,2022-03-01,297
Nova Europa,2020-09-01,26
Nova Europa,2020-10-01,53
Nova Europa,2020-11-01,75
Nova Europa,2020-12-01,93
Nova Europa,2021-01-01,93
Nova Europa,2021-02-01,118
Nova Europa,2021-03-01,374
Nova Europa,2021-04-01,582
Nova Europa,2021-05-01,695
Nova Europa,2021-06-01,794
Nova Europa,2021-07-01,887
Nova Europa,2021-08-01,899
Nova Europa,2021-09-01,870
Nova Europa,2021-10-01,899
Nova Europa,2021-11-01,870
Nova Europa,2021-12-01,899
Nova Europa,2022-01-01,899
Nova Europa,2022-02-01,812
Nova Europa,2022-03-01,783
Nova Floresta,2020-09-01,20
Nova Floresta,2020-10-01,31
Nova Floresta,2020-11-01,31
Nova Floresta,2020-12-01,127
Nova Floresta,2021-01-01,232
Nova Floresta,2021-02-01,253
Nova Floresta,2021-03-01,341
Nova Floresta,2021-04-01,383
Nova Floresta,2021-05-01,496
Nova Floresta,2021-06-01,480
Nova Floresta,2021-07-01,496
Nova Floresta,2021-08-01,496
Nova Floresta,2021-09-01,480
Nova Floresta,2021-10-01,496
Nova Floresta,2021-11-01,480
Nova Floresta,2021-12-01,496
Nova Floresta,2022-01-01,496
Nova Floresta,2022-02-01,448
Nova Floresta,2022-03-01,432
Nova Friburgo,2020-04-01,31
Nova Friburgo,2020-05-01,338
Nova Friburgo,2020-06-01,842
Nova Friburgo,2020-07-01,1470
Nova Friburgo,2020-08-01,2511
Nova Friburgo,2020-09-01,3455
Nova Friburgo,2020-10-01,4524
Nova Friburgo,2020-11-01,4922
Nova Friburgo,2020-12-01,5936
Nova Friburgo,2021-01-01,7267
Nova Friburgo,2021-02-01,7953
Nova Friburgo,2021-03-01,9971
Nova Friburgo,2021-04-01,12174
Nova Friburgo,2021-05-01,17007
Nova Friburgo,2021-06-01,19301
Nova Friburgo,2021-07-01,21942
Nova Friburgo,2021-08-01,23901
Nova Friburgo,2021-09-01,24631
Nova Friburgo,2021-10-01,26392
Nova Friburgo,2021-11-01,25560
Nova Friburgo,2021-12-01,26412
Nova Friburgo,2022-01-01,26412
Nova Friburgo,2022-02-01,23856
Nova Friburgo,2022-03-01,23004
Nova Fátima,2020-06-01,14
Nova Fátima,2020-07-01,31
Nova Fátima,2020-08-01,45
Nova Fátima,2020-09-01,60
Nova Fátima,2020-10-01,62
Nova Fátima,2020-11-01,60
Nova Fátima,2020-12-01,70
Nova Fátima,2021-01-01,95
Nova Fátima,2021-02-01,112
Nova Fátima,2021-03-01,163
Nova Fátima,2021-04-01,322
Nova Fátima,2021-05-01,388
Nova Fátima,2021-06-01,457
Nova Fátima,2021-07-01,527
Nova Fátima,2021-08-01,527
Nova Fátima,2021-09-01,524
Nova Fátima,2021-10-01,565
Nova Fátima,2021-11-01,570
Nova Fátima,2021-12-01,589
Nova Fátima,2022-01-01,589
Nova Fátima,2022-02-01,532
Nova Fátima,2022-03-01,513
Nova Glória,2020-07-01,15
Nova Glória,2020-08-01,61
Nova Glória,2020-09-01,110
Nova Glória,2020-10-01,124
Nova Glória,2020-11-01,120
Nova Glória,2020-12-01,124
Nova Glória,2021-01-01,148
Nova Glória,2021-02-01,150
Nova Glória,2021-03-01,259
Nova Glória,2021-04-01,280
Nova Glória,2021-05-01,443
Nova Glória,2021-06-01,690
Nova Glória,2021-07-01,836
Nova Glória,2021-08-01,837
Nova Glória,2021-09-01,813
Nova Glória,2021-10-01,918
Nova Glória,2021-11-01,900
Nova Glória,2021-12-01,930
Nova Glória,2022-01-01,930
Nova Glória,2022-02-01,840
Nova Glória,2022-03-01,810
Nova Granada,2020-05-01,16
Nova Granada,2020-06-01,30
Nova Granada,2020-07-01,50
Nova Granada,2020-08-01,214
Nova Granada,2020-09-01,289
Nova Granada,2020-10-01,441
Nova Granada,2020-11-01,559
Nova Granada,2020-12-01,743
Nova Granada,2021-01-01,860
Nova Granada,2021-02-01,873
Nova Granada,2021-03-01,1161
Nova Granada,2021-04-01,1456
Nova Granada,2021-05-01,1684
Nova Granada,2021-06-01,1867
Nova Granada,2021-07-01,2110
Nova Granada,2021-08-01,2236
Nova Granada,2021-09-01,2190
Nova Granada,2021-10-01,2281
Nova Granada,2021-11-01,2299
Nova Granada,2021-12-01,2356
Nova Granada,2022-01-01,2356
Nova Granada,2022-02-01,2128
Nova Granada,2022-03-01,2052
Nova Guarita,2020-08-01,27
Nova Guarita,2020-09-01,30
Nova Guarita,2020-10-01,31
Nova Guarita,2020-11-01,85
Nova Guarita,2020-12-01,186
Nova Guarita,2021-01-01,211
Nova Guarita,2021-02-01,224
Nova Guarita,2021-03-01,296
Nova Guarita,2021-04-01,366
Nova Guarita,2021-05-01,405
Nova Guarita,2021-06-01,420
Nova Guarita,2021-07-01,446
Nova Guarita,2021-08-01,465
Nova Guarita,2021-09-01,450
Nova Guarita,2021-10-01,465
Nova Guarita,2021-11-01,458
Nova Guarita,2021-12-01,496
Nova Guarita,2022-01-01,496
Nova Guarita,2022-02-01,467
Nova Guarita,2022-03-01,472
Nova Guataporanga,2021-03-01,14
Nova Guataporanga,2021-04-01,34
Nova Guataporanga,2021-05-01,62
Nova Guataporanga,2021-06-01,65
Nova Guataporanga,2021-07-01,112
Nova Guataporanga,2021-08-01,124
Nova Guataporanga,2021-09-01,120
Nova Guataporanga,2021-10-01,124
Nova Guataporanga,2021-11-01,120
Nova Guataporanga,2021-12-01,124
Nova Guataporanga,2022-01-01,124
Nova Guataporanga,2022-02-01,112
Nova Guataporanga,2022-03-01,108
Nova Hartz,2020-07-01,1
Nova Hartz,2020-08-01,83
Nova Hartz,2020-09-01,104
Nova Hartz,2020-10-01,205
Nova Hartz,2020-11-01,370
Nova Hartz,2020-12-01,485
Nova Hartz,2021-01-01,509
Nova Hartz,2021-02-01,522
Nova Hartz,2021-03-01,819
Nova Hartz,2021-04-01,1327
Nova Hartz,2021-05-01,1676
Nova Hartz,2021-06-01,1752
Nova Hartz,2021-07-01,1983
Nova Hartz,2021-08-01,2129
Nova Hartz,2021-09-01,2087
Nova Hartz,2021-10-01,2230
Nova Hartz,2021-11-01,2224
Nova Hartz,2021-12-01,2325
Nova Hartz,2022-01-01,2325
Nova Hartz,2022-02-01,2147
Nova Hartz,2022-03-01,2106
Nova Ibiá,2020-06-01,9
Nova Ibiá,2020-07-01,119
Nova Ibiá,2020-08-01,168
Nova Ibiá,2020-09-01,210
Nova Ibiá,2020-10-01,217
Nova Ibiá,2020-11-01,210
Nova Ibiá,2020-12-01,271
Nova Ibiá,2021-01-01,329
Nova Ibiá,2021-02-01,308
Nova Ibiá,2021-03-01,376
Nova Ibiá,2021-04-01,444
Nova Ibiá,2021-05-01,553
Nova Ibiá,2021-06-01,621
Nova Ibiá,2021-07-01,667
Nova Ibiá,2021-08-01,682
Nova Ibiá,2021-09-01,660
Nova Ibiá,2021-10-01,682
Nova Ibiá,2021-11-01,660
Nova Ibiá,2021-12-01,682
Nova Ibiá,2022-01-01,682
Nova Ibiá,2022-02-01,616
Nova Ibiá,2022-03-01,594
Nova Iguaçu,2020-04-01,349
Nova Iguaçu,2020-05-01,3015
Nova Iguaçu,2020-06-01,8437
Nova Iguaçu,2020-07-01,11911
Nova Iguaçu,2020-08-01,14688
Nova Iguaçu,2020-09-01,16638
Nova Iguaçu,2020-10-01,19785
Nova Iguaçu,2020-11-01,21430
Nova Iguaçu,2020-12-01,25064
Nova Iguaçu,2021-01-01,28749
Nova Iguaçu,2021-02-01,28163
Nova Iguaçu,2021-03-01,33310
Nova Iguaçu,2021-04-01,36515
Nova Iguaçu,2021-05-01,43840
Nova Iguaçu,2021-06-01,47734
Nova Iguaçu,2021-07-01,54114
Nova Iguaçu,2021-08-01,57911
Nova Iguaçu,2021-09-01,58516
Nova Iguaçu,2021-10-01,63717
Nova Iguaçu,2021-11-01,61740
Nova Iguaçu,2021-12-01,63798
Nova Iguaçu,2022-01-01,63798
Nova Iguaçu,2022-02-01,57624
Nova Iguaçu,2022-03-01,55566
Nova Iguaçu de Goiás,2020-07-01,13
Nova Iguaçu de Goiás,2020-08-01,31
Nova Iguaçu de Goiás,2020-09-01,30
Nova Iguaçu de Goiás,2020-10-01,41
Nova Iguaçu de Goiás,2020-11-01,60
Nova Iguaçu de Goiás,2020-12-01,62
Nova Iguaçu de Goiás,2021-01-01,70
Nova Iguaçu de Goiás,2021-02-01,79
Nova Iguaçu de Goiás,2021-03-01,105
Nova Iguaçu de Goiás,2021-04-01,150
Nova Iguaçu de Goiás,2021-05-01,170
Nova Iguaçu de Goiás,2021-06-01,181
Nova Iguaçu de Goiás,2021-07-01,217
Nova Iguaçu de Goiás,2021-08-01,217
Nova Iguaçu de Goiás,2021-09-01,213
Nova Iguaçu de Goiás,2021-10-01,272
Nova Iguaçu de Goiás,2021-11-01,270
Nova Iguaçu de Goiás,2021-12-01,279
Nova Iguaçu de Goiás,2022-01-01,279
Nova Iguaçu de Goiás,2022-02-01,252
Nova Iguaçu de Goiás,2022-03-01,243
Nova Independência,2020-08-01,10
Nova Independência,2020-09-01,30
Nova Independência,2020-10-01,31
Nova Independência,2020-11-01,30
Nova Independência,2020-12-01,31
Nova Independência,2021-01-01,47
Nova Independência,2021-02-01,56
Nova Independência,2021-03-01,62
Nova Independência,2021-04-01,82
Nova Independência,2021-05-01,124
Nova Independência,2021-06-01,120
Nova Independência,2021-07-01,168
Nova Independência,2021-08-01,186
Nova Independência,2021-09-01,190
Nova Independência,2021-10-01,221
Nova Independência,2021-11-01,227
Nova Independência,2021-12-01,217
Nova Independência,2022-01-01,217
Nova Independência,2022-02-01,196
Nova Independência,2022-03-01,189
Nova Iorque,2021-04-01,11
Nova Iorque,2021-05-01,31
Nova Iorque,2021-06-01,64
Nova Iorque,2021-07-01,152
Nova Iorque,2021-08-01,214
Nova Iorque,2021-09-01,210
Nova Iorque,2021-10-01,217
Nova Iorque,2021-11-01,210
Nova Iorque,2021-12-01,217
Nova Iorque,2022-01-01,217
Nova Iorque,2022-02-01,196
Nova Iorque,2022-03-01,189
Nova Ipixuna,2020-05-01,25
Nova Ipixuna,2020-06-01,90
Nova Ipixuna,2020-07-01,174
Nova Ipixuna,2020-08-01,267
Nova Ipixuna,2020-09-01,270
Nova Ipixuna,2020-10-01,290
Nova Ipixuna,2020-11-01,300
Nova Ipixuna,2020-12-01,310
Nova Ipixuna,2021-01-01,310
Nova Ipixuna,2021-02-01,321
Nova Ipixuna,2021-03-01,378
Nova Ipixuna,2021-04-01,421
Nova Ipixuna,2021-05-01,583
Nova Ipixuna,2021-06-01,660
Nova Ipixuna,2021-07-01,682
Nova Ipixuna,2021-08-01,682
Nova Ipixuna,2021-09-01,660
Nova Ipixuna,2021-10-01,682
Nova Ipixuna,2021-11-01,702
Nova Ipixuna,2021-12-01,775
Nova Ipixuna,2022-01-01,800
Nova Ipixuna,2022-02-01,741
Nova Ipixuna,2022-03-01,729
Nova Itaberaba,2021-02-01,3
Nova Itaberaba,2021-03-01,89
Nova Itaberaba,2021-04-01,90
Nova Itaberaba,2021-05-01,93
Nova Itaberaba,2021-06-01,90
Nova Itaberaba,2021-07-01,93
Nova Itaberaba,2021-08-01,93
Nova Itaberaba,2021-09-01,90
Nova Itaberaba,2021-10-01,93
Nova Itaberaba,2021-11-01,104
Nova Itaberaba,2021-12-01,124
Nova Itaberaba,2022-01-01,132
Nova Itaberaba,2022-02-01,140
Nova Itaberaba,2022-03-01,135
Nova Itarana,2020-09-01,22
Nova Itarana,2020-10-01,31
Nova Itarana,2020-11-01,30
Nova Itarana,2020-12-01,31
Nova Itarana,2021-01-01,52
Nova Itarana,2021-02-01,64
Nova Itarana,2021-03-01,155
Nova Itarana,2021-04-01,189
Nova Itarana,2021-05-01,217
Nova Itarana,2021-06-01,210
Nova Itarana,2021-07-01,217
Nova Itarana,2021-08-01,234
Nova Itarana,2021-09-01,256
Nova Itarana,2021-10-01,279
Nova Itarana,2021-11-01,270
Nova Itarana,2021-12-01,279
Nova Itarana,2022-01-01,279
Nova Itarana,2022-02-01,252
Nova Itarana,2022-03-01,243
Nova Lacerda,2020-06-01,14
Nova Lacerda,2020-07-01,48
Nova Lacerda,2020-08-01,62
Nova Lacerda,2020-09-01,60
Nova Lacerda,2020-10-01,62
Nova Lacerda,2020-11-01,82
Nova Lacerda,2020-12-01,124
Nova Lacerda,2021-01-01,133
Nova Lacerda,2021-02-01,140
Nova Lacerda,2021-03-01,162
Nova Lacerda,2021-04-01,205
Nova Lacerda,2021-05-01,221
Nova Lacerda,2021-06-01,295
Nova Lacerda,2021-07-01,363
Nova Lacerda,2021-08-01,372
Nova Lacerda,2021-09-01,360
Nova Lacerda,2021-10-01,372
Nova Lacerda,2021-11-01,360
Nova Lacerda,2021-12-01,372
Nova Lacerda,2022-01-01,384
Nova Lacerda,2022-02-01,383
Nova Lacerda,2022-03-01,378
Nova Laranjeiras,2020-08-01,19
Nova Laranjeiras,2020-09-01,30
Nova Laranjeiras,2020-10-01,31
Nova Laranjeiras,2020-11-01,30
Nova Laranjeiras,2020-12-01,31
Nova Laranjeiras,2021-01-01,33
Nova Laranjeiras,2021-02-01,75
Nova Laranjeiras,2021-03-01,93
Nova Laranjeiras,2021-04-01,118
Nova Laranjeiras,2021-05-01,140
Nova Laranjeiras,2021-06-01,226
Nova Laranjeiras,2021-07-01,299
Nova Laranjeiras,2021-08-01,324
Nova Laranjeiras,2021-09-01,330
Nova Laranjeiras,2021-10-01,367
Nova Laranjeiras,2021-11-01,360
Nova Laranjeiras,2021-12-01,372
